num,itemid,name,urllist
72,香港台,凤凰视频二台,http://zv.3gv.ifeng.com/live/zhongwen800k.m3u8 
73,香港台,凤凰视频三台,http://zv.3gv.ifeng.com/live/hongkong800k.m3u8
74,香港台,香港卫视,rtmp://live.hkstv.hk.lxdns.com/live/hks
75,香港台,RHK-31,http://rthklive1-lh.akamaiHD.net:80/i/rthk31_1@167495/index_1296_av-b.m3u8#
76,香港台,RHK-32,http://rthklive2-lh.akamaiHD.net/i/rthk32_1@168450/index_1296_av-b.m3u8#
77,香港台,澳门莲花,rtmp://3xhtut.live1.z1.pili.qiniucdn.com/lotustv/5562e9e4d409d24c9600075c
78,香港台,澳亚卫视,http://live.mastvnet.com/n1rtlHG/500/live.m3u8
79,香港台,MTV音乐,http://222.191.24.6:6610/2/2/ch00000090990000001155/index.m3u8?ispcode=3
80,香港台,粤语电影,http://live.g3proxy.lecloud.com/gslb?stream_id=lb_yylbpd_1300&tag=live&ext=m3u8&sign=live_tv&platid=10&splatid=1009&format=letv&expect=1
81,香港台,澳亚卫视,http://live.mastvnet.com/n1rtlHG/500/live.m3u8
82,香港台,澳门莲花,http://live-hls.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
83,香港台,澳衛澳門,http://live4.tdm.com.mo:80/ch1/_definst_//ch1.live/playlist.m3u8
84,香港台,澳亞衛視,http://live.mastvnet.com/n1rtlHG/500/live.m3u8
85,香港台,澳门Macau,http://live4.tdm.com.mo:80/ch3/_definst_//ch3.live/playlist.m3u8
86,香港台,香港电视31,http://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_2052_av-b.m3u8#
87,香港台,香港电视32,http://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_2052_av-b.m3u8
88,香港台,耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
89,香港台,LondonLive(LQ),http://bcoveliveios-i.akamaihd.net/hls/live/217434/3083279840001/master_900.m3u8
90,香港台,翡翠台锁码,p2p://211.75.214.186:9906/57a7c08c0002bd9e3fc8017a2f71d955.ts
91,香港台,翡翠J2锁码,p2p://211.75.214.186:9906/57a7c0be00081d483fc8c62a0bb4efe1.ts
92,香港台,翡翠J5锁码,p2p://211.75.214.186:9906/57a7c074000daec53fc7a68797ae22a4.ts
93,香港台,TVB明珠锁码,p2p://211.75.214.186:9906/57a7c0a500034af63fc86346b8ed1307.ts
94,香港台,互动新闻锁码,p2p://211.75.214.186:9906/57a7c0e00001f1f93fc94966138cf817.ts
95,香港台,VIUTV锁码,p2p://211.75.214.186:9906/57a7c0470000d9593fc6f376b7420bdf.ts
96,台湾台,三立都會台,http://bcoveliveios-i.akamaihd.net/hls/live/226707/4338955585001/master.m3u8
97,台湾台,三立台湾台,http://bcoveliveios-i.akamaihd.net/hls/live/226708/4338955585001/master.m3u8
98,台湾台,Syfy恐怖电影,http://kb1.ottclub.info:443/kitty/c716.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
99,台湾台,CI罪案现场,http://kb1.ottclub.info:443/kitty/c558.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
100,台湾台,大爱HD,http://kb1.ottclub.info:443/water/c559.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
101,台湾台,CATCHPLAY电影,http://kb1.ottclub.info:443/kitty/c655.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
102,台湾台,中视新闻,http://kb1.ottclub.info:443/kitty/c656.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
103,台湾台,八大第1HD,http://kb1.ottclub.info:443/water/c657.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
104,台湾台,卫视中文HD,http://kb1.ottclub.info:443/water/c658.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
105,台湾台,三立都会HD,http://kb1.ottclub.info:443/water/c659.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
106,台湾台,TVBS欢乐HD,http://kb1.ottclub.info:443/water/c660.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
107,台湾台,三立新闻HD,http://kb1.ottclub.info:443/water/c661.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
108,台湾台,TVBS新闻HD,http://kb1.ottclub.info:443/water/c662.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
109,台湾台,纬来体育HD,http://kb1.ottclub.info:443/water/c663.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
110,台湾台,纬来日本HD,http://kb1.ottclub.info:443/water/c664.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
111,台湾台,FOX体育2,http://kb1.ottclub.info:443/kitty/c665.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
112,台湾台,纬来育乐,http://kb1.ottclub.info:443/kitty/c666.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
113,台湾台,卫视电影,http://kb1.ottclub.info:443/kitty/c667.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
114,台湾台,MOMO亲子,http://kb1.ottclub.info:443/kitty/c668.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
115,台湾台,中天新闻HD,http://kb1.ottclub.info:443/water/c669.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
116,台湾台,TCL旅游生活,http://kb1.ottclub.info:443/water/c670.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
117,台湾台,台视HD,http://kb1.ottclub.info:443/water/c671.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
118,台湾台,华视HD,http://kb1.ottclub.info:443/water/c672.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
119,台湾台,WIN综合HD,http://kb1.ottclub.info:443/water/c673.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
120,台湾台,动物星球,http://kb1.ottclub.info:443/water/c676.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
121,台湾台,CN卡通频道,http://kb1.ottclub.info:443/water/c678.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
122,台湾台,AXN动作电影,http://kb1.ottclub.info:443/water/c679.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
123,台湾台,DMAX,http://kb1.ottclub.info:443/kitty/c700.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
124,台湾台,中视菁采,http://kb1.ottclub.info:443/kitty/c701.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
125,台湾台,FOX家庭影院,http://kb1.ottclub.info:443/water/c702.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
126,台湾台,环球影院,http://kb1.ottclub.info:443/kitty/c703.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
127,台湾台,美亚电影HD,http://kb1.ottclub.info:443/kitty/c704.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
128,台湾台,星卫HD电影,http://kb1.ottclub.info:443/water/c705.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
129,台湾台,国家地理HD,http://kb1.ottclub.info:443/water/c706.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
130,台湾台,国家地理野生,http://kb1.ottclub.info:443/kitty/c707.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
131,台湾台,ANIMAX动漫HD,http://kb1.ottclub.info:443/kitty/c708.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
132,台湾台,纬来戏剧,http://kb1.ottclub.info:443/water/c710.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
133,台湾台,卫视合家欢,http://kb1.ottclub.info:443/kitty/c711.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
134,台湾台,非凡新闻,http://kb1.ottclub.info:443/water/c712.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
135,台湾台,国兴卫视,http://kb1.ottclub.info:443/water/c713.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
136,台湾台,东风37,http://kb1.ottclub.info:443/kitty/c714.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
137,台湾台,八大戏剧,http://kb1.ottclub.info:443/water/c715.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
138,台湾台,韩国tvN娱乐,http://kb1.ottclub.info:443/kitty/c717.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
139,台湾台,韩国娱乐,http://kb1.ottclub.info:443/kitty/c718.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
140,台湾台,BBC生活,http://kb1.ottclub.info:443/kitty/c719.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
141,台湾台,中天综合HD,http://kb1.ottclub.info:443/water/c720.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
142,台湾台,BBC生活,http://kb1.ottclub.info:443/kitty/c721.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
143,台湾台,博斯高球,http://kb1.ottclub.info:443/kitty/c722.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
144,台湾台,三立财经,http://kb1.ottclub.info:443/kitty/c723.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
145,台湾台,Babytv,http://kb1.ottclub.info:443/kitty/c724.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
146,台湾台,JET综合,http://kb1.ottclub.info:443/water/c725.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
147,台湾台,年代MUCH,http://kb1.ottclub.info:443/kitty/c726.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
148,台湾台,东森幼幼,http://kb1.ottclub.info:443/water/c727.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
149,台湾台,中天娱乐,http://kb1.ottclub.info:443/water/c728.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
150,台湾台,日本Z频道,http://kb1.ottclub.info:443/kitty/c729.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
151,台湾台,FOX娱乐HD,http://kb1.ottclub.info:443/water/c731.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
152,台湾台,壹新闻,http://kb1.ottclub.info:443/water/c732.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
153,台湾台,东森财经新闻,http://kb1.ottclub.info:443/water/c733.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
154,台湾台,东森电影,http://kb1.ottclub.info:443/water/c734.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
155,台湾台,纬来综合,http://kb1.ottclub.info:443/kitty/c735.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
156,台湾台,年代新闻HD,http://kb1.ottclub.info:443/water/c736.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
157,台湾台,东森综合,http://kb1.ottclub.info:443/kitty/c737.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
158,台湾台,壹综合,http://kb1.ottclub.info:443/kitty/c738.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
159,台湾台,中视HD,http://kb1.ottclub.info:443/water/c739.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
160,台湾台,韩国tvN娱乐,http://kb1.ottclub.info:443/kitty/c740.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
161,台湾台,MTV音乐HD,http://kb1.ottclub.info:443/kitty/c741.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
162,台湾台,星卫娱乐,http://kb1.ottclub.info:443/kitty/c742.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
163,台湾台,EVE健康生活,http://kb1.ottclub.info:443/kitty/c743.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
164,台湾台,探索世界HD,http://kb1.ottclub.info:443/water/c744.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
165,台湾台,卫视西片HD,http://kb1.ottclub.info:443/water/c746.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
166,台湾台,探索科学,http://kb1.ottclub.info:443/kitty/c747.stream/playlist.m3u8?a=58802515&b=q5NhVKB9M242IPVp_bZaRA
167,台湾台,东森新闻,http://61.222.191.241/live/ch01/playlist.m3u8
168,台湾台,东森戏剧,http://61.222.191.241/live/ch02/playlist.m3u8
169,台湾台,东森综合,http://61.222.191.241/live/ch03/playlist.m3u8
170,台湾台,东森幼幼,http://61.222.191.241/live/ch04/playlist.m3u8
171,台湾台,FOX体育2,http://61.222.191.241/live/ch05/playlist.m3u8
172,台湾台,纬来戏剧,http://61.216.79.193/live/ch06/playlist.m3u8
173,台湾台,纬来体育HD,http://61.216.79.193/live/ch07/playlist.m3u8
174,台湾台,纬来日本,http://61.216.79.193/live/ch08/playlist.m3u8
175,台湾台,纬来综合,http://61.216.79.193/live/ch09/playlist.m3u8
176,台湾台,纬来育乐,http://61.216.79.193/live/ch10/playlist.m3u8
177,台湾台,HBO亚洲影院,http://61.222.191.25/live/ch11/playlist.m3u8
178,台湾台,FOX体育,http://61.222.191.25/live/ch12/playlist.m3u8
179,台湾台,非凡新闻HD,http://61.222.191.25/live/ch14/playlist.m3u8
180,台湾台,中天新闻HD,http://61.222.191.25/live/ch15/playlist.m3u8
181,台湾台,人间卫视,http://61.216.91.103/live/ch16/playlist.m3u8
182,台湾台,凤凰卫视资讯HD,http://61.216.91.103/live/ch20/playlist.m3u8
183,台湾台,八大第一,http://61.216.131.1/live/ch23/playlist.m3u8
184,台湾台,八大戏剧,http://61.216.131.1/live/ch24/playlist.m3u8
185,台湾台,八大综合,http://61.216.131.1/live/ch25/playlist.m3u8
186,台湾台,CN卡通频道,http://61.222.191.61/live/ch26/playlist.m3u8
187,台湾台,TVBS新闻HD,http://61.222.191.61/live/ch27/playlist.m3u8
188,台湾台,纬来电影,http://61.216.131.133/live/ch31/playlist.m3u8
189,台湾台,CINEMAX影院,http://61.216.131.133/live/ch32/playlist.m3u8
190,台湾台,非凡新闻,http://61.222.191.25/live/ch14/playlist.m3u8
191,台湾台,中天新闻,http://61.222.191.25/live/ch15/playlist.m3u8
192,台湾台,八大第一,http://61.216.131.1/live/ch23/playlist.m3u8
193,台湾台,八大戏剧,http://61.216.131.1/live/ch24/playlist.m3u8
194,台湾台,八大综合,http://61.216.131.1/live/ch25/playlist.m3u8
195,台湾台,Fox Sport2,http://61.222.191.241/live/ch05/playlist.m3u8
196,台湾台,纬来戏剧,http://61.216.79.193/live/ch06/playlist.m3u8
197,台湾台,纬来体育,http://61.216.79.193/live/ch07/playlist.m3u8
198,台湾台,纬来日本,http://61.216.79.193/live/ch08/playlist.m3u8
199,台湾台,纬来综合,http://61.216.79.193/live/ch09/playlist.m3u8
200,台湾台,纬来育乐,http://61.216.79.193/live/ch10/playlist.m3u8
201,台湾台,HBO,http://61.222.191.25/live/ch11/playlist.m3u8
202,台湾台,Fox Sport,http://61.222.191.25/live/ch12/playlist.m3u8
203,台湾台,NHK,http://61.222.191.25/live/ch13/playlist.m3u8
204,台湾台,Cartoon Network,http://61.222.191.61/live/ch26/playlist.m3u8
205,台湾台,TVBS,http://61.222.191.61/live/ch27/playlist.m3u8
206,台湾台,菲律宾,http://61.222.191.61/live/ch29/playlist.m3u8
207,台湾台,印尼,http://61.222.191.61/live/ch30/playlist.m3u8
208,台湾台,纬来电影,http://61.216.131.133/live/ch31/playlist.m3u8
209,台湾台,CINEMAX,http://61.216.131.133/live/ch32/playlist.m3u8
210,台湾台,靖天國際台,http://211.22.61.109/stc/ch168169.m3u8
211,台湾台,靖天國際台,http://211.22.61.109/stc/ch168159.m3u8
212,台湾台,靖天日本台,http://211.22.61.109/stc/ch168166.m3u8
213,台湾台,靖天日本台,http://211.22.61.109/stc/ch168156.m3u8
214,台湾台,靖洋卡通台,http://211.22.61.109/stc/ch168168.m3u8
215,台湾台,靖天卡通台,http://211.22.61.109/stc/ch168164.m3u8
216,台湾台,靖天資訊台,http://211.22.61.109/stc/ch168167.m3u8
217,台湾台,靖天資訊台,http://211.22.61.109/stc/ch168157.m3u8
218,台湾台,靖天育樂台,http://211.22.61.109/stc/ch168165.m3u8
219,台湾台,靖天育樂台,http://211.22.61.109/stc/ch168155.m3u8
220,台湾台,靖天卡通台,http://211.22.61.109/stc/ch168154.m3u8
221,台湾台,日舞电影,http://211.22.61.165/std/1.m3u8
222,港台P2P,TVB翡翠原版,p2p://96.44.141.58:6038/57a45faf00050d0be64a78b261db3eda
223,港台P2P,TVB翡翠原版,p2p://96.44.141.58:6038/57a46161000000b5e65116b547880cd4
224,港台P2P,TVBJ2原版,p2p://96.44.141.58:6038/57a45f68000a1d6fe64964a5353a32aa
225,港台P2P,TVBJ5原版,p2p://96.44.141.58:6038/57a46017000b1582e64c107e6b7456f5
226,港台P2P,TVB明珠原版,p2p://96.44.141.58:6038/57a46076000cdffae64d84086d2d1c1a
227,港台P2P,TVB互动新闻原版,p2p://96.44.141.58:6038/57a460bc00088ca4e64e945c40144d18
228,港台P2P,VIUTV原版,p2p://96.44.141.58:6038/57a461070007ac28e64fb91b6e3036e4
229,港台P2P,ANIMAX日本原版动漫,p2p://96.44.141.58:6038/57bdda7f0004431c49d10b6a5a571b5d
230,港台P2P,TVB星河,p2p://96.44.141.58:6038/57a44f360008bfe2e60a20f07a621591
231,港台P2P,嘉丽,p2p://96.44.141.58:6038/57a7dd1c000b5e42f3ec090642613d34
232,港台P2P,ASTRO小太阳,p2p://96.44.141.58:6038/57a7dbfc00068dcef3e7a2d507632697
233,港台P2P,凤凰卫视中文HD,p2p://96.44.141.58:6038/57a7dcd20001af9ff3eae58019ce4e6b
234,港台P2P,凤凰卫视资讯HD,p2p://96.44.141.58:6038/57a7dc94000c775bf3e9f613029d2674
235,港台P2P,凤凰卫视香港HD,p2p://96.44.141.58:6038/57a7dc56000970b6f3e9031d26df588a
236,港台P2P,星空卫视,p2p://96.44.141.58:6038/56f8c5ee000476112cea970e23596ce7
237,港台P2P,TVB经典,p2p://96.44.141.58:6038/57a44ed2000eff34e6089be95b0e5c3e
238,港台P2P,TVB娱乐新闻,p2p://96.44.141.58:6038/57a44fc40000c38be60c499638fa10d5
239,港台P2P,TVBS亚洲,p2p://96.44.141.58:6038/56f8cb37000788c82cff3cfd0fb7603f
240,港台P2P,中天亚洲,p2p://96.44.141.58:6038/57ad5fc300098816097264ec31ce7db2
241,港台P2P,卫视中文,p2p://96.44.141.58:6038/56f8cba2000284052d00ddaf0d0d3e02
242,港台P2P,中视HD,p2p://96.44.141.58:6038/57ad6b77000518b709a01ae35cd025af
243,港台P2P,台视HD,p2p://96.44.141.58:6038/57ad6bd1000e395d09a17cd159ce3c4e
244,港台P2P,华视HD,p2p://96.44.141.58:6038/57ad6a0a00094f62099a8a3960096c4d
245,港台P2P,公视3HD,p2p://96.44.141.58:6038/57ad6c2c0007835109a2de8f61ae0485
246,港台P2P,民视HD,p2p://96.44.141.58:6038/57ad6c7b0006644309a412d806904ff9
247,港台P2P,民视四季HD,p2p://96.44.141.58:6038/57ad69a2000f3b4c0998f579094b3645
248,港台P2P,中天亚洲,p2p://96.44.141.58:6038/57ad5fc300098816097264ec31ce7db2
249,港台P2P,新加坡7,p2p://96.44.141.58:6038/57a7d67000021b24f3d1f6cd3d9b2f29
250,港台P2P,新加坡8HD,p2p://96.44.141.58:6038/57a410350007773ce51404b5308a28cf
251,港台P2P,新加坡U,p2p://96.44.141.58:6038/57a40ff100077535e512fb147bf36e75
252,港台P2P,8TV,p2p://96.44.141.58:6038/57a7d62100021cf1f3d0c2376f38151a
253,港台P2P,台视HD,p2p://207.238.82.38:9916/51aea8370002dc6ce83e43c11c6234f6
254,港台P2P,华视美洲,p2p://207.238.82.38:9916/51b97ba8000c65d41bbedb4c56ad01b3
255,港台P2P,超视美洲,p2p://207.238.82.30:9916/5491b3af0008583b3856eb5f21b01e28
